Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
18326,"Guardian, The: Here's a broom, Mr Speaker (Mark Thomas)",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.theguardian.com/commentisfree/2009/may/14/mps-expenses-mark-thomas,[]
27030,"Comedy Store UK, The ",LIVE,No QA issues found (OK to publish),False,False,False,False,http://thecomedystore.co.uk/,[]
29290,Stand Up and Spit,LIVE,No QA issues found (OK to publish),False,False,False,False,https://standupandspit.wordpress.com/,[]
30141,Amused Moose Comedy,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.amusedmoose.com/,[]
18338,Dave's Leicester Comedy Festival,LIVE,QA issues found,True,False,False,False,http://www.comedy-festival.co.uk/,[]
32738,Louise Welsh,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.louisewelsh.com/,[]
32736,Alan Spence,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.alanspence.co.uk/,[]
32735,Alexander McCall Smith,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.alexandermccallsmith.co.uk/,[]
32734,Douglas Skelton - Crime Writer,LIVE,QA issues found,False,False,False,False,http://www.douglasskelton.com/,[]
30895,Jimmy Carr,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.jimmycarr.com/,[]
32731,Lucy Ribchester,LIVE,No QA issues found (OK to publish),False,False,False,False,http://lucyribchester.com/,[]
32729,Ian Rankin,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.ianrankin.net/,[]
32700,Val McDermid,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.valmcdermid.com/,[]
28650,Laugh Out London Comedy Club,LIVE,QA issues found,False,False,False,False,http://laughoutlondoncomedyclub.co.uk/,[]
30801,Lost Voice Guy,LIVE,Recrawl Requested,False,False,False,True,http://lostvoiceguy.com/,[]
27061,Manford's Comedy Clubs,LIVE,No QA issues found (OK to publish),False,False,False,False,http://manfordscomedyclub.com/,[]
32679,Carnbeg,LIVE,QA issues found,False,False,False,False,http://www.carnbeg.com/,[]
5493,Skills for Health,LIVE,QA issues found,True,False,False,True,http://www.skillsforhealth.org.uk/,[]
30173,"Comhairle nan Leabhraichean / Gaelic Books Council, The",LIVE,QA issues found,False,False,False,False,http://gaelicbooks.org/,"['http://gaelicbooks.org/catalog/view/javascript/jquery/ui/themes/ui-lightness/jquery-ui-1.8.16.custom.css', 'http://87.117.239.204/~gaelicbo/image', 'http://gaelicbooks.org/catalog/view/theme/gaelic/stylesheet']"
12631,Legacy 2014 XX Commonwealth Games Glasgow,LIVE,QA issues found,False,False,True,True,http://www.legacy2014.co.uk/,[]
33555,Irish Republican History & Remembrance: Easter Rising 1916,VANISHED,"Failed, Do Not Publish",False,False,False,False,http://irishistory.blogspot.co.uk/2013/07/easter-rising-1916-at-four-minutes-past.html/,[]
30008,"History Learning Site, The: Ireland 1845-1922",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.historylearningsite.co.uk/ireland-1845-to-1922/,[]
23333,Photographic Memorabilia,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.photomemorabilia.co.uk/,[]
18017,Time Out London: Comedy in London,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.timeout.com/london/comedy,[]
5188,Chrissie Gittins,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.chrissiegittins.co.uk/,[]
32910,"Dr. Rowan Williams, 104th Archbishop of Canterbury",LIVE,QA issues found,True,False,False,True,http://rowanwilliams.archbishopofcanterbury.org/,[]
7544,National Coalition for Independent Action (NCIA),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.independentaction.net/,[]
5732,Information Literacy Weblog,LIVE,QA issues found,True,False,False,True,http://information-literacy.blogspot.co.uk/,[]
29266,Queen's University Belfast: Northern Ireland's 2016,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.qub.ac.uk/schools/SchoolofHistoryandAnthropology/OurResearch/HistoryProjects/NorthernIrelands2016/,[]
29209,"Queen's University Belfast: Remembering 1916: the Easter Rising, the Somme and the politics of memory",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.qub.ac.uk/schools/SchoolofHistoryandAnthropology/News/Conferences/Remembering1916theEasterRisingtheSommeandthepoliticsofmemory/,[]
30006,Irish Central: Easter Rising centenary is being hijacked say families of 1916,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.irishcentral.com/opinion/others/Easter-Rising-centenary-is-being-hijacked-say-families-of-1916.html,[]
29302,Law Society Gazette: Easter Rising still unsettles,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.lawgazette.co.uk/analysis/comment-and-opinion/easter-rising-still-unsettles/5049820.fullarticle,[]
29346,History Today: Ireland: Easter Rising or Great War?,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.historytoday.com/john-gibney/ireland-easter-rising-or-great-war,[]
29701,Irish News: Time not right for royals to commemorate Easter Rising ,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.irishnews.com/opinion/columnists/2015/07/31/news/time-not-right-for-royals-to-commemorate-easter-rising-207065/,[]
29251,London Irish Centre: Reinterpreting the Revolution: A Centenary Discussion on the Easter 1916 Rising  ,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.londonirishcentre.org/events/event/?event=234,[]
29698,Belfast NewsLetter: ‘No Royal invite’ to 2016 Easter Rising commemorations,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.newsletter.co.uk/news/regional/no-royal-invite-to-2016-easter-rising-commemorations-1-6874293,[]
29462,"Telegraph, The: The Queen to help the Irish commemorate the 1916 Easter Rising",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.telegraph.co.uk/news/uknews/queen-elizabeth-II/10755530/The-Queen-to-help-the-Irish-commemorate-the-1916-Easter-Rising.html,[]
29380,Spectator: Ireland’s getting ready to forget the real Easter Rising,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.spectator.co.uk/books/books-feature/9505362/pitfalls-on-the-road-to-the-rising/,[]
29702,"Irish News: How to sell a rebellion, by our man in London ",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.irishnews.com/opinion/columnists/2015/07/24/news/how-to-sell-a-rebellion-by-our-man-in-london-200627/,[]
29469,"New Statesman: As the centenary of the 1916 Easter Rising approaches, the history wars in Ireland still rage",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.newstatesman.com/politics/2015/07/hundred-years-after-1916-easter-rising-history-wars-ireland-still-rage,[]
29473,"Financial Times, The: A shambles marks the centenary of the Rising that divided Ireland",LIVE,QA issues found,True,False,False,False,http://www.ft.com/cms/s/0/855a5238-7981-11e4-9567-00144feabdc0.html#axzz3hCY9ArNY,[]
29624,Luton Irish Forum: Irish Ambassador and Lecturer discuss The Decade of Commemoration,LIVE,No QA issues found (OK to publish),False,False,False,False,http://lutonirishforum.org/irish-ambassador-and-lecturer-co-present-the-decade-of-commemoration-cultural-seminar/,[]
29699,Belfast Telegraph: Let us ensure 2016 Easter Rising events do not become unnecessarily divisive,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.belfasttelegraph.co.uk/opinion/news-analysis/let-us-ensure-2016-easter-rising-events-do-not-become-unnecessarily-divisive-31089762.html,[]
29606,News North Wales: Irish Easter 1916 rising prisoners remembered at Frongoch ahead of centenary,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.newsnorthwales.co.uk/news/146709/irish-easter-1916-rising-prisoners-remembered-at-frongoch-ahead-of-centenary.aspx,[]
29296,Belfast Telegraph: Easter Rising 1916: DUP criticise plan for Belfast parade,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.belfasttelegraph.co.uk/news/northern-ireland/easter-rising-1916-dup-criticise-plan-for-belfast-parade-31083444.html,[]
29704,Irish News: Austerity measures 'at odds with ideals of Rising',LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.irishnews.com/news/2015/04/06/news/austerity-measures-at-odds-with-ideals-of-rising--120054/,[]
29563,Northamptonshire Telegraph: 'Honour 1916 heroes in Derry' - IRSP,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.northantstelegraph.co.uk/news/top-stories/honour-1916-heroes-in-derry-irsp-1-6825425,[]
29605,"Herald Scotland: ""Singer Eddi Reader, holder of an MBE, criticised for marking anniversary of Easter Rising""",LIVE,QA issues found,True,False,False,False,http://www.heraldscotland.com/news/13211322.Singer_Eddi_Reader__holder_of_an_MBE__criticised_for_marking_anniversary_of_Easter_Rising/,[]
29696,Belfast Telegraph: Royal family won't get invite to Easter Rising centenary celebrations,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.belfasttelegraph.co.uk/news/uk/royal-family-wont-get-invite-to-easter-rising-centenary-celebrations-31405288.html,[]
29298,Belfast Telegraph: Rising centenary inclusivity plea,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.belfasttelegraph.co.uk/news/northern-ireland/rising-centenary-inclusivity-plea-31082623.html,[]
32963,Glasnevin Trust,LIVE,QA issues found,False,False,False,False,http://www.glasnevintrust.ie/,[]
29703,Irish News: The power of inclusive commemorations,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.irishnews.com/opinion/leadingarticle/2015/07/13/news/the-power-of-inclusive-commemorations-186499/,[]
29474,Banbury Guardian: War of words erupts over Easter Rising centenary,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.banburyguardian.co.uk/news/local-news/war-of-words-erupts-over-easter-rising-centenary-1-6647120,[]
29299,Herald Scotland: Centenary of the 1916 Easter Rising in Ireland to be commemorated in Scotland,LIVE,QA issues found,True,False,False,False,http://www.heraldscotland.com/news/13211149.Centenary_of_the_1916_Easter_Rising_in_Ireland_to_be_commemorated_in_Scotland/,[]
29607,"Belfast Live: ""Easter Rising - Martin McGuinness says commemorations must be 'mature and inoffensive'""",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.belfastlive.co.uk/news/belfast-news/easter-rising-martin-mcguinness-says-8887897,[]
29700,Herald Scotland: Ex justice secretary calls for official recognition for Scots republican's part in 1916 Easter Rising,LIVE,QA issues found,True,False,False,False,http://www.heraldscotland.com/news/13412309.Ex_justice_secretary_calls_for_official_recognition_for_Scots_republican_s_part_in_1916_Easter_Rising/,[]
33593,Roger Casement and the Irish Brigade ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.irishbrigade.eu/,[]
29996,Memorabilia from the 1916 Easter Rising,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.theeasterrising.eu,[]
29116,1916 Rising Centenary Committee ,LIVE,QA issues found,False,False,False,False,http://www.1916risingcentenarycommitteescotland.co.uk/,[]
31112,Afasic Scotland | Voice for Life,LIVE,No QA issues found (OK to publish),True,False,False,False,http://www.afasicscotland.org.uk/,[]
31113,Archaeology for Communities in the Highlands ,LIVE,No QA issues found (OK to publish),False,False,False,False,http://archhighland.org.uk/,[]
33419,Friends of Highland Road Cemetery,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.friendsofhighlandroadcemetery.org.uk/,[]
3026,Channel 4,LIVE,QA issues found,False,False,True,False,http://www.channel4.com/,"['http://annualreport.channel4.com/', 'http://4talent.channel4.com/', 'http://www.channel4sales.com/', 'http://distribution.channel4.com/']"
3025,"Centre of South Asian Studies, University of Cambridge",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.s-asian.cam.ac.uk/,[]
3023,Centre for Economic and Social Inclusion,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.cesi.org.uk/,[]
21808,Conflict and Politics in Northern Ireland (CAIN),LIVE,No QA issues found (OK to publish),False,False,False,False,http://cain.ulst.ac.uk/,[]
3020,Broadcasters Audience Research Bureau (BARB),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.barb.co.uk,[]
3017,British Sociological Association (BSA),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.britsoc.co.uk/,[]
3015,British Screen Advisory Council (BSAC),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bsac.uk.com/,[]
1994,"British Museum, The",LIVE,QA issues found,False,False,False,False,http://www.britishmuseum.org/,['http://blog.britishmuseum.org/']
3012,British Geological Survey (BGS),LIVE,QA issues found,True,False,False,False,http://www.bgs.ac.uk/,[]
32660,Christopher Brookmyre,LIVE,QA issues found,False,False,False,False,http://www.brookmyre.co.uk/,['http://www.brookmyre.co.uk/sitemap.xml.gz']
33385,Forth Road Bridge,LIVE,QA issues found,False,False,False,False,http://www.forthroadbridge.org/,[]
31250,Birnam Arts,LIVE,QA issues found,False,False,False,False,http://www.birnamarts.com/,"['http://i0.wp.com/www.birnamarts.com/', 'http://i1.wp.com/www.birnamarts.com/', 'http://i2.wp.com/www.birnamarts.com/']"
31207,Taigh Chearsabhagh Museum and Arts Centre,LIVE,QA issues found,True,False,False,False,http://www.taigh-chearsabhagh.org/,[]
10497,Big UK Domain Data for the Arts and Humanities,LIVE,No QA issues found (OK to publish),False,False,False,True,http://buddah.projects.history.ac.uk/,[]
14222, British Book Trade Archives 1830 - 1939,LIVE,No QA issues found (OK to publish),False,False,False,False,http://britishbookarchives.beds.ac.uk/,[]
2972,British Board of Film Classification (BBFC),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.bbfc.co.uk/,[]
33120,Fighterboy,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.fighterboy.uk/,[]
33121,"Apaches, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.apaches.org.uk/,[]
3307,Salvation Army,,"Failed, Pass to Engineer",False,False,False,True,http://www1.salvationarmy.org.uk/,"['http://www.salvationarmy.org.uk/', 'http://news.salvationarmy.org.uk/']"
3006,Books from Wales Online - Llyfrau o Gymru Ar-lein,LIVE,QA issues found,True,False,False,False,http://www.gwales.com/,[]
3005,Books from Scotland,LIVE,QA issues found,False,False,False,False,http://booksfromscotland.com/,['http://booksfromscotland.bookswarmlimited.netdna-cdn.com/']
3004,"Bill Douglas Cinema Museum, The",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.bdcmuseum.org.uk/,['http://www.exeter.ac.uk/bdc']
4880,"Bibliographical Society, The",LIVE,QA issues found,False,False,False,True,http://www.bibsoc.org.uk/,[]
2936,National Trust,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.nationaltrust.org.uk/,['http://images.nationaltrust.org.uk/']
3003,Basque Children's Association,,No QA issues found (OK to publish),False,False,False,False,http://basquechildren.org,[]
3002,Barbican,LIVE,QA issues found,True,False,False,True,http://www.barbican.org.uk/,[]
21809,"Bar of Northern Ireland, The",LIVE,QA issues found,True,False,False,False,http://www.barofni.com/,[]
